Smiles,Rf,XGB,SVM,Mean
N1=C(CC(C(=O)Nc2cc(C(F)(F)F)ccc2)O1)c1c(OC)cccc1,0.367359659,0.92585826,0.450093948,0.581103955
n1(nc(c2c1cccc2)CNC(=O)c1cc(OC)ccc1)Cc1ccccc1,0.343945054,0.9245642,0.473737399,0.580748879
C1(=CSCCO1)C(=O)Nc1cc(C(=O)NCc2ccc(cc2)OCCCC)ccc1,0.466515957,0.69059545,0.585069639,0.580727015
N(C(=O)c1ccccc1)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.355064429,0.98453194,0.401345929,0.580314099
n1c2n(c(cc1N1CCN(C(=O)Cc3ccc(cc3)OC)CC1)CCC)cnn2,0.382110521,0.7397544,0.619059679,0.580308193
S(=O)(=O)(N(Cc1ccc(C(=O)N[O-])cc1)Cc1ccc(cc1)OC)c1cc(C(F)(F)F)ccc1,0.383161177,0.71981823,0.637896727,0.580292046
c1(sc2c(c1Cl)cccc2)C(=O)Nc1cc(ccc1OC)OC,0.420272522,0.86350274,0.457038177,0.580271147
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)CCc1ccc(cc1)OC)CC2,0.306104052,0.94425726,0.488825973,0.579729095
C(C(=O)N1CCC(CC1)C(C(=O)NCC=C)NC(=O)c1ccc(cc1)OC)Cc1ccccc1,0.44636945,0.8600806,0.432573373,0.579674474
c12nc(cn1cccn2)c1cc(NC(=O)c2ccc(cc2)OC)ccc1,0.405124922,0.72538394,0.607750504,0.579419788
n12c(nnc2ccc(c1)C(F)(F)F)N1CCC(NC(=O)c2cc(F)ccc2)CC1,0.41632319,0.88314116,0.438068429,0.579177593
C(=O)(c1cc(NC(=O)COc2ccc(cc2)OC)ccc1)OCCCC,0.416884145,0.84547156,0.475144183,0.579166629
c1(nc2c(n1C)ccc(C(=O)N(C)C)c2)CN(C(=O)Nc1cc(OC)ccc1)C,0.373911308,0.91309506,0.449805921,0.578937429
n1(nc(nc1c1ccc(cc1)OC)C(=O)Nc1cc(C(=O)C)ccc1)c1c(Cl)cccc1,0.436966274,0.892334,0.407376844,0.578892367
c1(NC(=O)c2csc(n2)c2ccc(OCc3cccc(c3)C(F)(F)F)cc2)ccc(cc1)OC,0.490773149,0.73934776,0.505497564,0.57853949
C(=O)(c1cnc(c2cc(F)ccc2)cc1)Nc1cc(Cl)ccc1,0.425138286,0.9637242,0.346504358,0.578455613
c1(C(=O)N2CCC(CC2)C(C(=O)N2CCCC2)NC(=O)c2cccc(c2)OC)cc(F)ccc1,0.450484682,0.9664366,0.318326013,0.578415773
c1(nnc(s1)COC)C(=O)Nc1cc(C(=O)NCc2ccc(N(C)C)cc2)ccc1,0.376876613,0.95302415,0.405098854,0.578333205
N1=C(CC(C(=O)Nc2c(C(=O)OC)cccc2)O1)c1cc(c(cc1)OC)OC,0.336952541,0.9159855,0.481308148,0.578082071
c1(=O)[nH]c2c([nH]1)ccc(c2)NCc1ccc(OCc2ccccc2)cc1,0.465270908,0.82677,0.441918345,0.57798642
c1(nnc(s1)C)C(=O)Nc1ccc(C(=O)NCc2cc(OC)ccc2)cc1,0.401086558,0.85780805,0.474928555,0.577941056
c1(C(=O)N2CCC(CC2)C(C(=O)NCC=C)NC(=O)c2cccc(c2)OC)ccc(cc1)C,0.438814896,0.85661,0.438143879,0.577856259
n12c(ncn2)nc(cc1Sc1ccc(NC(=O)c2cc(F)ccc2)cc1)CCC,0.478095745,0.96397346,0.291314233,0.57779448
C(=O)(Oc1cc2c(cc(OC(=O)c3ccccc3)cc2)cc1)c1ccccc1,0.42047441,0.68142086,0.631430771,0.577775348
S1(=O)(=O)N(C(=CC(=N1)c1ccc(cc1)OC)C(=O)Nc1cc(C(=O)C)ccc1)C,0.314353599,0.9496414,0.469224103,0.577739703
S(=O)(=O)(c1c(N2CCOCC2)ccc(c1)C(=O)NCc1ccc(cc1)OC)N1CCOCC1,0.333941708,0.9840995,0.415177436,0.57773955
S(=O)(=O)(/N=C(/Nc1cc(c(cc1)OC)OC)\NCc1cc(F)ccc1)C,0.37060339,0.969505,0.392994226,0.577700876
o1c(nnc1SCC(=O)Nc1cc(C(=O)C)ccc1)c1cc(c(cc1)OC)OC,0.368810576,0.9554346,0.407232849,0.577159349
c1(c2c([nH]c1)ccc(c2)OC)C(CC(=O)N1CCOCC1)c1cc(C(F)(F)F)ccc1,0.405976417,0.84576,0.47943003,0.577055478
N(C(=O)c1csc(n1)NC(=O)c1cccc(c1)F)(CC)CC,0.409724983,0.93704253,0.384154637,0.576974051
c1(nc2c(o1)ccc(C(=O)N1CCC(CC(=O)NCc3ccc(OC(C)C)cc3)CC1)c2)C1CC1,0.354558478,0.8759964,0.5,0.57685163
n12c(nnc1ccc(c2)Cl)N1CCC(C(=O)NCc2ccc(OC(C)C)cc2)CC1,0.402024011,0.91873163,0.409703417,0.576819686
c1(C(=O)N2CCC(CC2)C(C(=O)N(CC)CC)NC(=O)c2cccc(c2)OC)ccc(cc1)C,0.394906823,0.8806315,0.454460982,0.576666437
c12n(c(=O)n(n2)CC(=O)Nc2cc(cc(c2)F)F)ccc(n1)Nc1ccc(F)cc1,0.349052266,0.91820633,0.462144571,0.576467724
C(=O)(c1cc(c2ccc(cc2)OC)cnc1)Nc1cc(c(cc1)OC)OC,0.429221918,0.9191609,0.38074106,0.576374627
c1(c([nH]c2c1cccc2)c1ccccc1)NC(=O)Nc1cc(c(c(c1)OC)OC)OC,0.364950677,0.899531,0.464631293,0.576370992
c1(nc2c(s1)cc(NC(=O)C)cc2)SCc1ccc(cc1)C,0.401131459,0.807502,0.520070417,0.576234616
c1(nnc(s1)COc1c(C)cccc1)C(=O)Nc1cc(C(=O)NCc2ccc(cc2)OC)ccc1,0.41494877,0.86486965,0.448405887,0.576074771
c1(c[nH]c2c1cccc2)CC(C(=O)Nc1cc(cc(c1)C)C)NC(=O)Oc1ccccc1,0.409947237,0.96380204,0.354426381,0.576058553
c12n(C(C(=O)Nc3cc(C(=O)C)ccc3)CC(=O)N2)ncc1c1ccc(cc1)OC,0.350482279,0.9423111,0.435107531,0.575966973
N1=C(CC(C(=O)Nc2cc(c(c(c2)OC)OC)OC)O1)c1ccc(cc1)Cl,0.286029316,0.97676736,0.465034562,0.575943747
c1(nc2c(n1C)cccc2)C(NC(=O)c1ccccc1)Cc1ccccc1,0.455928336,0.73652494,0.535309775,0.575921017
S(=O)(=O)(NC(C(=O)NCc1ccc(cc1)OC)c1ccccc1)c1sccc1,0.45717864,0.96277934,0.307777049,0.575911677
N(/C(=N/c1cc(F)ccc1)/NCCN1CCOCC1)C(=O)c1cc(cc(c1)OC)OC,0.391317078,0.92248225,0.413808594,0.575869308
c1(cc(no1)c1cc(c(cc1)OC)OC)C(=O)Nc1cc(O)ccc1,0.364578371,0.8404526,0.522402946,0.575811309
C(=O)(C(NC(=O)c1cc(OC)ccc1)C1CCN(C(=O)Cc2ccccc2)CC1)N1CCCCC1,0.45452395,0.9652063,0.307098193,0.575609489
n12c(n(c(=O)c3c2ccc(c3)Cl)CCC(=O)NC(C)C)nn(c1=O)Cc1cc(OC)ccc1,0.412789006,0.9159871,0.397842856,0.575539645
C(=O)(Nc1ccc(OCc2ccccc2)cc1)Cc1cc(c(cc1)OC)OC,0.508715266,0.83630955,0.380638088,0.575220969
n1c2n(c(cc1N1CCN(C(=O)c3cc(OC)ccc3)CC1)C)cnn2,0.323077606,0.8502709,0.552280095,0.575209543
c1(nnc(s1)C)C(=O)Nc1cc(C(=O)NCc2ccc(cc2)C)ccc1,0.352192236,0.9343718,0.438404339,0.574989468
c1cc(C(=O)N2CCN(C(C(=O)NCCc3ccc(cc3)OC)C3CCCC3)CC2)cc(c1)OC,0.351429069,0.85781807,0.515597553,0.57494823
C(C(=O)N1CCC(CC1)C(C(=O)NCC=C)NC(=O)c1cccc(c1)OC)Cc1ccccc1,0.455023318,0.896079,0.373285381,0.574795901
C(=O)(c1cnc(SCCNC(=O)c2ccc(cc2)OC)cc1)Nc1ccccc1,0.396287204,0.94100606,0.385963568,0.574418946
S(=O)(=O)(N1CCC(C(=O)NCc2ccc(cc2)OC)CC1)N(CC)CC,0.347837735,0.9027885,0.47240349,0.574343248
N(C(=O)c1occc1)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.33221979,0.98223823,0.408490374,0.574316132
N(C(=O)c1cccc(c1)OC)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.34873703,0.98147595,0.391737066,0.573983348
N1(C(=O)c2csc(n2)NC(=O)c2cccc(c2)F)CCOCC1,0.401086331,0.88864964,0.431606087,0.573780687
C(=O)(c1cc(cc(c1)OC)OC)NCc1ccc(cc1)OC,0.379363873,0.902626,0.439128643,0.573706165
c1(sc(nn1)Cc1ccc(cc1)OC)NC(=O)c1ccc(C(C)(C)C)cc1,0.37905838,0.89007366,0.450601811,0.573244616
C(=O)(Nc1ccc(cc1)OC)c1cc(ncc1)Nc1ccc(cc1)OC,0.418386399,0.9166927,0.384205322,0.573094798
S(=O)(=O)(c1c(=O)[nH]c(=O)[nH]c1C)Nc1cc([N+](=O)[O-])c(cc1)F,0.357403575,0.89660233,0.464914088,0.572973332
n1c(C(=O)Nc2ccc(C(=O)C)cc2)cccc1C(=O)OC,0.329072014,0.9337266,0.455754975,0.572851199
S(=O)(=O)(N1c2c(cc(C(=O)NCc3ccccc3)cc2)CC1)c1ccccc1,0.325768305,0.9206445,0.472084983,0.572832603
c1(nnc(s1)COc1ccccc1)C(=O)Nc1ccc(C(=O)NCc2cc(c(cc2)OCC)OC)cc1,0.433914474,0.92318285,0.360379459,0.572492259
n12c(nc(cc2C)Nc2ccc(cc2)C)nn(c1=O)Cc1cc(C#N)ccc1,0.365663967,0.88100815,0.47079003,0.572487382
n1c2n(c(cc1N1CCN(C(=O)c3cc(C(F)(F)F)ccc3)CC1)C)cnn2,0.374704279,0.7469183,0.595734382,0.572452327
N(C(=O)c1ccc(cc1)OC)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccccc1)c1cc(c(cc1)OC)OC,0.376902401,0.9617538,0.378336322,0.572330836
C(=O)(NC1CCN(Cc2ccccc2)CC1)c1ccc(Nc2nnc(c3cc(F)ccc3)cc2)cc1,0.396880275,0.87733346,0.442366269,0.572193335
c1cc(C(=O)N2CCC(CC2)C(C(=O)NCCC)NC(=O)c2ccc(cc2)C)cc(c1)OC,0.401328567,0.81468004,0.5,0.572002869
C(=O)(C(NC(=O)Cc1sccc1)c1ccc(cc1)OC)Nc1ccc(cc1)C(C)C,0.51004433,0.91204333,0.293605798,0.57189782
c12n(c(=O)n(n2)CC(=O)Nc2cc(cc(c2)F)F)ccc(n1)Nc1ccc(cc1)C,0.334924191,0.98356646,0.397184933,0.571891862
c1(nnc(s1)COC)C(=O)Nc1ccc(C(=O)NCc2ccc(cc2)OCCC)cc1,0.382516026,0.9029059,0.430079589,0.571833832
N1(C(=O)c2ccc(cc2)Cl)c2c(CC1)cc(CNC(=O)c1c(cc(cc1)OC)OC)cc2,0.406745183,0.9519446,0.356413075,0.571700949
S(=O)(=O)(c1c(N2CCOCC2)ccc(c1)C(=O)NCc1cc(OC)ccc1)N1CCOCC1,0.321305718,0.9578828,0.435662486,0.571617009
n1c2n(c(cc1N1CCN(C(=O)c3ccc(cc3)OCC)CC1)C)cnn2,0.339268935,0.8502797,0.524736475,0.571428367
c1(nc2c([nH]1)cccc2)NC(=O)C(NC(=O)Cc1cc(c(cc1)OC)Cl)CCC,0.403015003,0.93982595,0.370616836,0.571152597
c1(nc2c([nH]1)cccc2)NC(=O)C(NC(=O)Cc1cc(c(cc1)OCC)OCC)CCC,0.396549905,0.9419322,0.374191789,0.570891298
C1(=CSCCO1)C(=O)Nc1ccc(C(=O)NCc2ccc(cc2)OC)cc1,0.404930431,0.8022967,0.505391367,0.570872832
c1(sc(nn1)C1N(C(=O)c2cc(F)ccc2)CCC1)C(=O)Nc1cc(F)ccc1,0.434268063,0.83083874,0.446569585,0.570558796
N1(C(C(=O)Nc2cc(c(c(c2)OC)OC)OC)Cc2c1cccc2)C(=O)c1ccccc1,0.363257792,0.9261818,0.422024017,0.570487867
n12c(nnc1ccc(c2)Cl)N1CCN(C(=O)c2cc(F)ccc2)CC1,0.38591827,0.87695944,0.448479022,0.570452245
c1(ncn(n1)CC(=O)Nc1ccc(cc1)OC)NC(=O)c1ccccc1,0.370901094,0.9641062,0.376287993,0.570431763
C(=O)(Nc1c(C)cccc1)C(NC(=O)Cc1c[nH]c2c1cccc2)c1ccccc1,0.460473941,0.8522473,0.398452526,0.570391255
n1c(oc(n1)COc1ccc(NC(=O)c2cnccc2)cc1)c1ccc(cc1)OC,0.483559216,0.9165644,0.310433798,0.570185806
N1=C(CC(C(=O)Nc2cc(O)ccc2)O1)c1ccc(cc1)F,0.366676998,0.9075689,0.435407909,0.569884593
S(=O)(=O)(N1c2cc(C(=O)NCc3ccccc3)ccc2CC1)c1ccccc1,0.3332193,0.90560895,0.470202075,0.569676776
n1(c(nnc1SCC(=O)Nc1ccc(c2nc3c(s2)cc(cc3)C)cc1)c1ccccc1)CC=C,0.42489104,0.8251836,0.458089667,0.569388092
n12c(n(c(=O)c3c1cn(n3)C)Cc1ccc(cc1)C)nn(c2=O)Cc1cc(C(F)(F)F)ccc1,0.333200917,0.8748472,0.5,0.569349363
c12n(c(=O)cc(n2)c2cc(OC)ccc2)c2c(n1CC(=O)Nc1ccc(C(=O)C)cc1)cccc2,0.392393161,0.9428444,0.371523462,0.568920338
c1(c[nH]c2c1cccc2)CC(C(=O)NCCOc1ccc(C(c2ccccc2)(C)C)cc1)NC(=O)C,0.45795336,0.911301,0.3362006,0.568484992
C(=O)(N1CCN(Cc2cnc(cc2)OC)CC1)c1cc(OC)ccc1,0.395150991,0.8883897,0.420365311,0.567968669
n1(c(nnc1SCC(=O)Nc1ccc(c2nc3c(s2)cc(cc3)C)cc1)c1ccccc1)CC,0.432840176,0.84477895,0.42621948,0.567946204
N1(C(C(=O)Nc2cc(c(cc2)OC)OC)Cc2c1cccc2)C(=O)c1ccccc1,0.42085549,0.9056631,0.376761014,0.567759859
C(=O)(NCc1ccc(cc1)OC)c1ccc(NC(=O)C)cc1,0.373863098,0.89985794,0.428642825,0.56745462
c1(c(NC(=O)c2cc(c(cc2)OC)OC)c2c(o1)cccc2)C(=O)Nc1ccc(cc1)OC,0.397911183,0.9877324,0.316486631,0.567376742
n12c(nc(cc2C)Nc2ccc(F)cc2)nn(c1=O)Cc1cc(F)ccc1,0.311882949,0.90939355,0.480054195,0.567110231
n1c2n(c(cc1N1CCN(C(=O)c3cc(F)ccc3)CC1)C)cnn2,0.388917398,0.7797736,0.53203564,0.566908877
n12c(nc(n2)CN2CCN(CC(C)C)CC2)nc(cc1N1CCOCC1)C,0.34071684,0.8715313,0.488455761,0.566901303
n12c(nnc1ccc(c2)Cl)N1CCC(C(=O)NCc2cc(F)ccc2)CC1,0.379870533,0.9571666,0.362891916,0.56664302
c1(sc(nn1)C1N(C(=O)c2cc(OC)ccc2)CCC1)C(=O)Nc1cc(F)ccc1,0.418529024,0.93612856,0.345155423,0.566604335
n1c(C(=O)Nc2ccc(C(=O)C)cc2)cccc1C(=O)Nc1ccc(C(=O)C)cc1,0.330824972,0.8999961,0.467415314,0.566078796
c1(C(=O)N2CCC(CC2)C(C(=O)N2CCOCC2)NC(=O)c2cccc(c2)OC)ccc(cc1)OC,0.403335969,0.85428447,0.440197074,0.565939169
n12-c3c(NC4(c1ccc2)CCN(C(=O)c1ccc(cc1)OC)CC4)ccc(c3)Cl,0.336906613,0.88203776,0.478663357,0.565869243
c1(c[nH]c2c1cccc2)CC(C(=O)NCCOc1ccc(cc1)OC)NC(=O)C,0.42969891,0.9102845,0.355699618,0.565227683
c1(c[nH]c2c1cccc2)C(CNC(=O)C(CC)CC)c1ccc(cc1)OC,0.435827867,0.98291403,0.276053223,0.564931707
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)c1cc(F)ccc1)CC2,0.338655354,0.9400648,0.415872335,0.564864159
[nH]1c(nnc1SCC(=O)Nc1cc(C(=O)C)ccc1)c1ccc(cc1)OC,0.388574445,0.9038822,0.401741366,0.564732672
n12c(n(c(=O)c3c1ccs3)CC(C)C)nn(c2=O)CC(=O)NCc1cc(OC)ccc1,0.349013559,0.9437261,0.400671858,0.564470513
c1(ncc(c2ccc(cc2)C)cn1)Nc1cc(C(=O)NCc2ccc(cc2)OC)ccc1,0.352629231,0.96636426,0.373247598,0.564080364
c1(noc(c1)c1ccc(cc1)OC)C(=O)Nc1ccc(C(=O)C)cc1,0.349055466,0.9143522,0.428658352,0.564021999
C(=O)(Nc1ccc(C(=O)OCCC)cc1)Cc1cc(c(cc1)OC)OC,0.388961644,0.8589392,0.443835795,0.563912203
[nH]1cc(c2c1ccc(c2)OC)CCNC(=O)c1ccc(NC(=O)CC)cc1,0.397761751,0.8957207,0.397704732,0.563729068
n1c2n(c(cc1N1CCN(C(=O)Cc3ccc(cc3)C)CC1)CC)cnn2,0.314399918,0.916777,0.459461594,0.563546176
c1(nc2c([nH]1)cc(cc2)Cl)N1CCC(C(=O)NCc2ccc(OC(C)C)cc2)CC1,0.374836876,0.9584029,0.356995283,0.563411677
c1(nc2c(s1)cc(NC(=O)C(CC)CC)cc2)SCC(=O)Nc1cc(cc(c1)C)C,0.445736122,0.7726896,0.471481922,0.563302542
C(=O)(NCc1ccc(cc1)OC)c1ccc(NC(=O)CCC)cc1,0.410716506,0.7789328,0.5,0.563216439
c1([nH]c2c(c1)cc(cc2)Cl)c1ccc(NC(=O)NCc2cc(OC)ccc2)cc1,0.380439115,0.892892,0.416206181,0.5631791
C(c1cc(C(=O)N2CCC(CC2)C(C(=O)NCc2ccccc2)NC(=O)c2ccccc2)ccc1)(F)(F)F,0.457677533,0.6618654,0.569796792,0.563113246
c1(c([nH]c2c1cccc2)c1ccc(cc1)CC)NC(=O)Nc1cc(cc(c1)OC)OC,0.362080609,0.899967,0.427279346,0.56310899
C(=O)(N1CCC(C(=O)Nc2cc(C(=O)C)ccc2)CC1)c1ccc(cc1)OC,0.360315259,0.80629534,0.521989615,0.562866736
N1=C(CC(C(=O)Nc2cc(c(cc2)OC)OC)O1)c1ccc(cc1)F,0.324141905,0.94704485,0.417148492,0.562778416
n12-c3c(NC4(c1ccc2)CCN(C(=O)c1cc(F)ccc1)CC4)ccc(c3)Cl,0.368961884,0.88147336,0.437860925,0.56276539
c1(C(=O)N2CCC(CC2)C(C(=O)NCCC)NC(=O)c2cccc(c2)OC)ccc(cc1)C,0.411873087,0.8213323,0.45504106,0.562748808
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)c1ccc(cc1)CC)CC2,0.290274857,0.961046,0.436296345,0.562539061
S(=O)(=O)(c1c(=O)[nH]c(=O)[nH]c1C)Nc1cc([N+](=O)[O-])c(cc1)Cl,0.379347047,0.77322954,0.53441073,0.562329106
c1(nc2c(s1)cc(NC(=O)CCCC)cc2)SCC(=O)Nc1cc(cc(c1)C)C,0.450085528,0.6755511,0.561270002,0.562302215
C(=O)(c1cnc(c2cc(F)ccc2)cc1)Nc1cc(c(cc1)OC)OC,0.386802408,0.9294803,0.370431178,0.562237967
c1(c(NC(=O)c2ccc(OC(C)C)cc2)c2c(o1)cccc2)C(=O)Nc1ccc(cc1)OC,0.386677577,0.9674581,0.331133336,0.561756347
[nH]1c(nc(cc1=O)C)N/N=C/c1c(ccs1)C,0.376546667,0.8935556,0.415031043,0.561711097
c1(noc(c1)c1ccc(cc1)OC)C(=O)Nc1cc(C(=O)C)ccc1,0.379926045,0.86748934,0.437657301,0.561690895
c1(c(NC(=O)c2cc(F)ccc2)c2c(o1)cccc2)C(=O)Nc1cc(OC)ccc1,0.458687211,0.96511257,0.260768224,0.561522667
N1(C(=O)c2ccc(cc2)OC)c2c(CC1)ccc(c2)CNC(=O)c1cc(Cl)ccc1,0.338046952,0.8948587,0.450376477,0.561094049
n1c2n(c(cc1N1CCN(C(=O)Cc3ccc(cc3)OC)CC1)C)cnn2,0.342911522,0.7772953,0.562464154,0.560890323
n1c2n(c(cc1N1CCN(C(=O)Cc3ccc(cc3)OCC)CC1)CC)cnn2,0.341272038,0.8346088,0.506599379,0.560826737
S1(=O)(=O)N(C(=CC(=N1)c1cc(c(cc1)OC)OC)C(=O)Nc1ccc(C(=O)C)cc1)C,0.281453352,0.9468561,0.453592341,0.560633925
c1(c([nH]c2c1cccc2)c1ccccc1)NC(=O)Nc1cc(cc(c1)OC)OC,0.372877383,0.90897435,0.398604049,0.560151927
N1=C(CC(C(=O)Nc2cc(C(=O)C)ccc2)O1)c1c(OC)cccc1,0.3615839,0.92410016,0.394568207,0.560084089
c1(nc(cs1)c1cc2c(cc1)cccc2)NC(=O)c1ccccc1,0.451044531,0.88529027,0.343424395,0.559919731
c1([nH]c2c(c1)cccc2)c1ccc(NC(=O)NCc2cc(OC)ccc2)cc1,0.395146149,0.85794985,0.426582944,0.559892982
c1(nnc(s1)CC(C)C)C(=O)Nc1cc(C(=O)NCc2ccc(cc2)C)ccc1,0.336062591,0.88285124,0.460622158,0.559845331
c1(ncc(c2cc(C(=O)NCc3ccc(cc3)OC)ccc2)cn1)Oc1ccc(cc1)OC,0.464155697,0.7153567,0.5,0.559837468
n1c2n(c(cc1N1CCN(C(=O)Cc3ccc(cc3)OCC)CC1)C)cnn2,0.326636247,0.8460228,0.506503412,0.559720815
N1(C(=O)c2ccc(cc2)OC)c2c(CC1)ccc(c2)CNC(=O)CCc1ccc(cc1)OC,0.386568492,0.8331109,0.459147308,0.559608909
c1(sc2c(c1Cl)cccc2)C(=O)Nc1cc(cc(c1)C)C,0.371964141,0.75568587,0.551089039,0.559579682
n12c(nc(n2)CN2CCC3(CC2)OCCO3)nc(cc1N1CCOCC1)C,0.334654466,0.91567105,0.428270131,0.559531882
c1(cc(no1)c1c(O)cccc1)C(=O)Nc1cc2c(OCO2)cc1,0.405135649,0.73631704,0.536519574,0.559324087
c1(sc(nc1C)Nc1ccc(cc1)C)C(=O)Nc1cc(c(cc1)Cl)C,0.399927525,0.81349677,0.461423692,0.558282662
n1(ncc2c1cc(C(=O)NCc1ccc(OC(C)C)cc1)cc2)Cc1ccc(Cl)cc1,0.383076871,0.83797264,0.453718658,0.558256057
C(=N\c1cc(C(=O)O)ccc1)(\N1CCN(Cc2cc(F)ccc2)CC1)/NCc1cc(OC)ccc1,0.396204543,0.92270356,0.355695233,0.558201114
c1(nc2c(s1)cc(NC(=O)CC)cc2)SCc1ccccc1,0.449336317,0.76800597,0.457128379,0.558156888
c1c(ccc(c1)C(=O)NCc1ccc(cc1)OC)c1[nH]nc(c1)c1c2c(ccc1)cccc2,0.354344184,0.8854671,0.434351805,0.558054367
n1c(cc(c2c1cccc2)OCC(=O)Nc1cc(C(=O)C)ccc1)c1cc(OC)ccc1,0.396769536,0.9658154,0.310918964,0.557834642
N1=C(CC(C(=O)Nc2cc3c(OCO3)cc2)O1)c1c(OC)cccc1,0.3679097,0.9719568,0.333542574,0.557803021
c1(sc2c(c1Cl)cccc2)C(=O)Nc1cc(c2nc3c(o2)cc(c(c3)C)C)c(cc1)O,0.392641754,0.91796416,0.36242709,0.557677668
N(C(=O)c1ccc(cc1)F)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.340036389,0.9733632,0.359586723,0.557662111
c12n(c(=O)n(n2)CC(=O)Nc2cc(F)ccc2)ccc(n1)N1CCSCC1,0.379128263,0.89792484,0.395720227,0.55759111
c1(nc2c(s1)cc(NC(=O)CC)cc2)SCC(=O)Nc1cc(cc(c1)C)C,0.45501027,0.64803517,0.569589053,0.557544831
C(=O)(NCc1cc2c(OCCCO2)cc1)c1ccc(OCc2ccccc2)cc1,0.52510135,0.6686501,0.478403897,0.557385112
N(C(=O)CC(C)C)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.308401783,0.9758985,0.3875539,0.557284729
n12c(nc(n2)CN2CCN(c3c(C)cccc3)CC2)nc(cc1N1CCOCC1)C,0.312792133,0.90872425,0.450167751,0.557228044
c1(ncc(c2cc(C(=O)NCc3ccc(cc3)C)ccc2)cn1)Oc1ccc(cc1)OC,0.40997693,0.817088,0.443899632,0.55698819
S(=O)(=O)(/N=C(/Nc1ccc(cc1)OCC)\NCc1cc(F)ccc1)C,0.400877701,0.9032865,0.366473828,0.556879349
n1c(cc(c2c1ccc(c2)C(=O)OCC)OCC(=O)Nc1ccc(cc1)C)c1cc(OC)ccc1,0.401368858,0.88833916,0.380607431,0.556771817
c12nc(cn1cccn2)c1cc(NC(=O)c2cc(F)ccc2)c(cc1)OC,0.433199453,0.7613952,0.475697098,0.556763922
S(=O)(=O)(N(CC(=O)Nc1cc(C(=O)C)ccc1)Cc1ccccc1)c1ccc(cc1)OC,0.399544866,0.85681665,0.413751407,0.556704308
c1(c[nH]c2c1cccc2)CC(NC(=O)Oc1ccccc1)C(=O)OCC(=O)c1ccc(cc1)c1ccccc1,0.440681103,0.87229806,0.357116437,0.556698534
c1(n(nnc1C(=O)Nc1cc(c(cc1)F)F)Cc1cc(F)ccc1)n1cccc1,0.407219944,0.8739509,0.388640949,0.55660393
c1(sc2c(c1Cl)ccc(c2)C)C(=O)Nc1cc(F)ccc1,0.407897198,0.84116745,0.419596886,0.556220511
N(C(=O)c1csc(n1)NC(=O)c1cccc(c1)F)C1CCCCC1,0.43165489,0.80074316,0.436127713,0.556175255
c12n(nc(n1)c1ccc(cc1)OC)c(c(c(n2)C)CC(=O)Nc1cc(C(=O)C)ccc1)C,0.355066657,0.9663983,0.346540761,0.556001906
c1(nc2c(s1)cc(NC(=O)CCC)cc2)SCC(=O)Nc1cc(cc(c1)C)C,0.437143638,0.71770245,0.512044022,0.555630036
C(C(=O)N1CCC(CC1)C(C(=O)N1CCCCC1)NC(=O)c1ccc(cc1)OC)C,0.373317949,0.9359223,0.357472962,0.555571079
c1(nc2c([nH]1)cccc2)NC(=O)C(NC(=O)c1ccc(cc1)OC)CCC,0.430990534,0.930252,0.305189007,0.555477186
c12n(c(=O)n(n2)CC(=O)Nc2cc(ccc2)CC)ccc(n1)Nc1ccc(cc1)C,0.348855252,0.93283796,0.384590281,0.555427832
n1c([nH]c2c1cc(C(=O)NCc1ccc(cc1)C)cc2)CCc1ccc(NC(=O)CC)cc1,0.351085001,0.8237059,0.490872566,0.55522116
c1(n(c2c(n1)cccc2)Cc1cc(F)ccc1)N1CCC(C(=O)NCc2ccc(OC(C)C)cc2)CC1,0.391176747,0.9393863,0.33405485,0.554872635
n12c(n(c(=O)c3c1cn(n3)C)Cc1ccc(cc1)C)nn(c2=O)Cc1cc(F)ccc1,0.316119544,0.889731,0.458714457,0.554854997
n12c(ncn2)nc(cc1Sc1ccc(NC(=O)c2cc(F)ccc2)cc1)CC,0.418354024,0.98323745,0.262847038,0.554812836
n1c2n(c(cc1N1CCN(C(=O)c3ccc(cc3)C)CC1)C)cnn2,0.325908606,0.7294043,0.608811701,0.554708193
c1([nH]c2c(c1)cc(cc2)Cl)c1ccc(NC(=O)C2CC2)cc1,0.400845508,0.77518815,0.487723296,0.554585651
S(=O)(=O)(c1c(=O)[nH]c(=O)[nH]c1C)N1CCC(C(=O)Nc2nc3c(s2)cc(cc3)C)CC1,0.430418656,0.6757364,0.556593372,0.554249485
c1(nc2c(n1C)ccc(C(=O)N(C)C)c2)CN(C(=O)Nc1cc(c(cc1)OC)OC)C,0.361565832,0.82595956,0.474628153,0.554051183
